
Symbol table '.dynsym' contains 2245 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
  1112: 000000000008b8c0   536 FUNC    WEAK   DEFAULT   13 strnlen@@GLIBC_2.2.5
  1113: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.10
  1114: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.11
  1115: 000000000003b050    31 FUNC    GLOBAL DEFAULT   13 nrand48@@GLIBC_2.2.5
  1116: 0000000000108970   164 FUNC    WEAK   DEFAULT   13 sendmmsg@@GLIBC_2.14
  1117: 000000000010c220   214 FUNC    GLOBAL DEFAULT   13 getspent_r@@GLIBC_2.2.5
  1118: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.12
  1119: 00000000000aca80     9 FUNC    WEAK   DEFAULT   13 wmempcpy@@GLIBC_2.2.5
  1120: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.13
  1121: 00000000003c9550     8 OBJECT  GLOBAL DEFAULT   34 argp_program_bug_address@@GLIBC_2.2.5
  1122: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.14
  1123: 0000000000107400    33 FUNC    WEAK   DEFAULT   13 lseek@@GLIBC_2.2.5
  1124: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.15
  1125: 00000000000cd5f0   118 FUNC    WEAK   DEFAULT   13 setresgid@@GLIBC_2.2.5
  1126: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.16
  1127: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.17
  1128: 000000000013b500   375 FUNC    GLOBAL DEFAULT   13 xdr_string@@GLIBC_2.2.5
  1129: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.18
  1130: 00000000000bf720   135 FUNC    GLOBAL DEFAULT   13 ftime@@GLIBC_2.2.5
  1131: 0000000000035e20    33 FUNC    WEAK   DEFAULT   13 sigaltstack@@GLIBC_2.2.5
  1132: 00000000000943f0   106 IFUNC   GLOBAL DEFAULT   13 memcpy@@GLIBC_2.14
  1133: 0000000000070470   310 FUNC    WEAK   DEFAULT   13 getwc@@GLIBC_2.2.5
  1134: 000000000008f14b    87 IFUNC   GLOBAL DEFAULT   13 memcpy@GLIBC_2.2.5
  1135: 00000000000ffa50    66 FUNC    GLOBAL DEFAULT   13 endusershell@@GLIBC_2.2.5
  1136: 00000000000ea850    33 FUNC    GLOBAL DEFAULT   13 __sched_get_priority_min@@GLIBC_2.2.5
  1137: 0000000000102d70   851 FUNC    GLOBAL DEFAULT   13 __tsearch@@GLIBC_PRIVATE
  1138: 00000000000f81b0   121 FUNC    GLOBAL DEFAULT   13 getwd@@GLIBC_2.2.5
  1139: 00000000000acd80    27 FUNC    WEAK   DEFAULT   13 mbrlen@@GLIBC_2.2.5
  1140: 00000000000770e0   690 FUNC    GLOBAL DEFAULT   13 freopen64@@GLIBC_2.2.5
  1141: 00000000000f68c0    11 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_setschedp@@GLIBC_2.2.5
  1142: 00000000000bf7b0  1612 FUNC    WEAK   DEFAULT   13 getdate_r@@GLIBC_2.2.5
  1143: 000000000006d260   602 FUNC    GLOBAL DEFAULT   13 fclose@@GLIBC_2.2.5
  1144: 00000000000f5a30    96 FUNC    GLOBAL DEFAULT   13 __libc_pread@@GLIBC_PRIVATE
  1145: 000000000007bfe0    64 FUNC    GLOBAL DEFAULT   13 _IO_adjust_column@@GLIBC_2.2.5
  1146: 0000000000072ea0   189 FUNC    GLOBAL DEFAULT   13 _IO_seekwmark@@GLIBC_2.2.5
  1147: 00000000001297e0   758 FUNC    GLOBAL DEFAULT   13 __nss_lookup@@GLIBC_PRIVATE
  1148: 0000000000035a50   258 FUNC    GLOBAL DEFAULT   13 __sigpause@@GLIBC_2.2.5
  1149: 00000000000f7310   282 FUNC    WEAK   DEFAULT   13 euidaccess@@GLIBC_2.2.5
  1150: 00000000000f89c0    33 FUNC    GLOBAL DEFAULT   13 symlinkat@@GLIBC_2.4
  1151: 000000000003af60    14 FUNC    GLOBAL DEFAULT   13 rand@@GLIBC_2.2.5
  1152: 00000000000fd5c0   249 FUNC    WEAK   DEFAULT   13 pselect@@GLIBC_2.2.5
  1153: 0000000000115010    38 FUNC    GLOBAL DEFAULT   13 pthread_setcanceltype@@GLIBC_2.2.5
  1154: 00000000000fc720    30 FUNC    GLOBAL DEFAULT   13 tcsetpgrp@@GLIBC_2.2.5
  1155: 0000000000144280    21 FUNC    GLOBAL DEFAULT   13 nftw64@GLIBC_2.2.5
  1156: 0000000000116260    87 IFUNC   GLOBAL DEFAULT   13 __memmove_chk@@GLIBC_2.3.4
  1157: 00000000000aafb0  3268 FUNC    WEAK   DEFAULT   13 wcscmp@@GLIBC_2.2.5
  1158: 00000000000f9a70    52 FUNC    GLOBAL DEFAULT   13 nftw64@@GLIBC_2.3.3
  1159: 0000000000101730    33 FUNC    WEAK   DEFAULT   13 mprotect@@GLIBC_2.2.5
  1160: 0000000000117650    42 FUNC    GLOBAL DEFAULT   13 __getwd_chk@@GLIBC_2.4
  1161: 000000000008f830    17 FUNC    WEAK   DEFAULT   13 ffsl@@GLIBC_2.2.5
  1162: 0000000000129600   465 FUNC    GLOBAL DEFAULT   13 __nss_lookup_function@@GLIBC_PRIVATE
  1163: 00000000000fe430   148 FUNC    GLOBAL DEFAULT   13 getmntent@@GLIBC_2.2.5
  1164: 00000000000b9ea0    92 FUNC    GLOBAL DEFAULT   13 __wcscasecmp_l@@GLIBC_2.2.5
  1165: 0000000000143d20    17 FUNC    GLOBAL DEFAULT   13 __libc_dl_error_tsd@@GLIBC_PRIVATE
  1166: 000000000003b3b0    16 FUNC    GLOBAL DEFAULT   13 __strtol_internal@@GLIBC_2.2.5
  1167: 00000000001167c0   221 FUNC    GLOBAL DEFAULT   13 __vsnprintf_chk@@GLIBC_2.3.4
  1168: 00000000000fdc60    11 FUNC    WEAK   DEFAULT   13 mkostemp64@@GLIBC_2.7
  1169: 00000000000c7550    27 FUNC    GLOBAL DEFAULT   13 __wcsftime_l@@GLIBC_2.3
  1170: 000000000006d180   224 FUNC    GLOBAL DEFAULT   13 _IO_file_doallocate@@GLIBC_2.2.5
  1171: 0000000000114ec0    38 FUNC    GLOBAL DEFAULT   13 pthread_setschedparam@@GLIBC_2.2.5
  1172: 000000000003b3f0    18 FUNC    WEAK   DEFAULT   13 strtoul@@GLIBC_2.2.5
  1173: 0000000000102580    47 FUNC    WEAK   DEFAULT   13 hdestroy_r@@GLIBC_2.2.5
  1174: 0000000000077d60   391 FUNC    GLOBAL DEFAULT   13 fmemopen@GLIBC_2.2.5
  1175: 00000000000779e0   423 FUNC    GLOBAL DEFAULT   13 fmemopen@@GLIBC_2.22
  1176: 000000000010c150   197 FUNC    GLOBAL DEFAULT   13 endspent@@GLIBC_2.2.5
  1177: 00000000001018e0    33 FUNC    GLOBAL DEFAULT   13 munlockall@@GLIBC_2.2.5
  1178: 0000000000035b60   147 FUNC    WEAK   DEFAULT   13 sigpause@@GLIBC_2.2.5
  1179: 0000000000142f70    56 FUNC    GLOBAL DEFAULT   13 getutmp@@GLIBC_2.2.5
  1180: 0000000000142f70    56 FUNC    GLOBAL DEFAULT   13 getutmpx@@GLIBC_2.2.5
  1181: 0000000000050060    21 FUNC    GLOBAL DEFAULT   13 vprintf@@GLIBC_2.2.5
  1182: 000000000013a9d0    97 FUNC    GLOBAL DEFAULT   13 xdr_u_int@@GLIBC_2.2.5
  1183: 0000000000108500    36 FUNC    WEAK   DEFAULT   13 setsockopt@@GLIBC_2.2.5
  1184: 000000000007b630   195 FUNC    GLOBAL DEFAULT   13 _IO_default_xsputn@@GLIBC_2.2.5
  1185: 0000000000084130   414 FUNC    GLOBAL DEFAULT   13 malloc@@GLIBC_2.2.5
  1186: 00000000003c9900    24 OBJECT  GLOBAL DEFAULT   34 svcauthdes_stats@@GLIBC_2.2.5
  1187: 00000000001076a0    31 FUNC    GLOBAL DEFAULT   13 eventfd_read@@GLIBC_2.7
  1188: 000000000003b3f0    18 FUNC    WEAK   DEFAULT   13 strtouq@@GLIBC_2.2.5
  1189: 00000000000ffac0   510 FUNC    GLOBAL DEFAULT   13 getpass@@GLIBC_2.2.5
  1190: 0000000000101820    36 FUNC    WEAK   DEFAULT   13 remap_file_pages@@GLIBC_2.3.3
  1191: 0000000000035260    59 FUNC    WEAK   DEFAULT   13 siglongjmp@@GLIBC_2.2.5
  1192: 00000000003c45c8     8 OBJECT  GLOBAL DEFAULT   33 __ctype32_tolower@GLIBC_2.2.5
  1193: 0000000000130310    22 FUNC    GLOBAL DEFAULT   13 xdr_keystatus@@GLIBC_2.2.5
  1194: 0000000000107dc0    33 FUNC    GLOBAL DEFAULT   13 uselib@GLIBC_2.2.5
  1195: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.22
  1196: 00000000000361f0   151 FUNC    GLOBAL DEFAULT   13 sigisemptyset@@GLIBC_2.2.5
  1197: 0000000000045c60   155 FUNC    GLOBAL DEFAULT   13 strfmon@@GLIBC_2.2.5
  1198: 0000000000000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.23
  1199: 000000000002d650   406 FUNC    WEAK   DEFAULT   13 duplocale@@GLIBC_2.3
  1200: 0000000000035470    36 FUNC    GLOBAL DEFAULT   13 killpg@@GLIBC_2.2.5
  1201: 0000000000089880    53 IFUNC   GLOBAL DEFAULT   13 strcat@@GLIBC_2.2.5
  1202: 000000000013a960    98 FUNC    GLOBAL DEFAULT   13 xdr_int@@GLIBC_2.2.5
  1203: 0000000000108820   158 FUNC    GLOBAL DEFAULT   13 accept4@@GLIBC_2.10
  1204: 00000000000f6ea0     8 FUNC    WEAK   DEFAULT   13 umask@@GLIBC_2.2.5
  1205: 00000000000bae60   127 FUNC    GLOBAL DEFAULT   13 __isoc99_vswscanf@@GLIBC_2.7
  1206: 000000000008fa00    84 IFUNC   WEAK   DEFAULT   13 strcasecmp@@GLIBC_2.2.5
  1207: 0000000000076f20   437 FUNC    WEAK   DEFAULT   13 ftello64@@GLIBC_2.2.5
  1208: 00000000000c8970   154 FUNC    WEAK   DEFAULT   13 fdopendir@@GLIBC_2.4
  1209: 0000000000143de0    33 FUNC    GLOBAL DEFAULT   13 realpath@GLIBC_2.2.5
  1210: 00000000000453c0  1428 FUNC    GLOBAL DEFAULT   13 realpath@@GLIBC_2.3
  1211: 0000000000114c20    38 FUNC    GLOBAL DEFAULT   13 pthread_attr_getschedpoli@@GLIBC_2.2.5
  1212: 0000000000034810   183 FUNC    WEAK   DEFAULT   13 modf@@GLIBC_2.2.5
  1213: 0000000000076f20   437 FUNC    WEAK   DEFAULT   13 ftello@@GLIBC_2.2.5
  1214: 00000000000bf700    26 FUNC    GLOBAL DEFAULT   13 timegm@@GLIBC_2.2.5
  1215: 0000000000143720   136 FUNC    GLOBAL DEFAULT   13 __libc_dlclose@@GLIBC_PRIVATE
  1216: 0000000000086e70   282 FUNC    GLOBAL DEFAULT   13 __libc_mallinfo@@GLIBC_2.2.5
  1217: 00000000000353f0   114 FUNC    GLOBAL DEFAULT   13 raise@@GLIBC_2.2.5
  1218: 00000000000fd2e0   161 FUNC    GLOBAL DEFAULT   13 setegid@@GLIBC_2.2.5
  1219: 00000000001157e0    42 FUNC    GLOBAL DEFAULT   13 __clock_getres@@GLIBC_PRIVATE
  1220: 00000000001074d0    33 FUNC    GLOBAL DEFAULT   13 setfsgid@@GLIBC_2.2.5
  1221: 0000000000085070   498 FUNC    WEAK   DEFAULT   13 malloc_usable_size@@GLIBC_2.2.5
  1222: 0000000000072b30   105 FUNC    GLOBAL DEFAULT   13 _IO_wdefault_doallocate@@GLIBC_2.2.5
  1223: 000000000002dfb0    19 FUNC    GLOBAL DEFAULT   13 __isdigit_l@@GLIBC_2.2.5
  1224: 000000000005b880 31687 FUNC    GLOBAL DEFAULT   13 _IO_vfscanf@@GLIBC_2.2.5
  1225: 000000000006b320    51 FUNC    GLOBAL DEFAULT   13 remove@@GLIBC_2.2.5
  1226: 00000000000ea790    33 FUNC    WEAK   DEFAULT   13 sched_setscheduler@@GLIBC_2.2.5
  1227: 00000000000c7570    83 FUNC    GLOBAL DEFAULT   13 timespec_get@@GLIBC_2.16
  1228: 00000000000b3500    10 FUNC    WEAK   DEFAULT   13 wcstold_l@@GLIBC_2.3
  1229: 00000000000cd450    33 FUNC    WEAK   DEFAULT   13 setpgid@@GLIBC_2.2.5
  1230: 0000000000084aa0   622 FUNC    WEAK   DEFAULT   13 aligned_alloc@@GLIBC_2.16
  1231: 00000000000f71c0    46 FUNC    GLOBAL DEFAULT   13 __openat_2@@GLIBC_2.7
  1232: 0000000000108140    33 FUNC    WEAK   DEFAULT   13 getpeername@@GLIBC_2.2.5
  1233: 00000000000b9ea0    92 FUNC    WEAK   DEFAULT   13 wcscasecmp_l@@GLIBC_2.3
  1234: 000000000008b350   274 FUNC    GLOBAL DEFAULT   13 __strverscmp@@GLIBC_2.2.5
  1235: 00000000001172f0   446 FUNC    GLOBAL DEFAULT   13 __fgets_chk@@GLIBC_2.4
  1236: 00000000001289b0    12 FUNC    GLOBAL DEFAULT   13 __res_state@@GLIBC_2.2.5
  1237: 000000000012ca00   409 FUNC    GLOBAL DEFAULT   13 pmap_getmaps@@GLIBC_2.2.5
  1238: 000000000008b4c0    73 FUNC    GLOBAL DEFAULT   13 __strndup@@GLIBC_2.2.5
  1239: 00000000003c1800  1080 OBJECT  GLOBAL DEFAULT   29 sys_errlist@@GLIBC_2.12
  1240: 00000000003c1800  1000 OBJECT  GLOBAL DEFAULT   29 sys_errlist@GLIBC_2.2.5
  1241: 00000000003c1800  1008 OBJECT  GLOBAL DEFAULT   29 sys_errlist@GLIBC_2.3
  1242: 0000000000034d80    90 FUNC    WEAK   DEFAULT   13 frexpf@@GLIBC_2.2.5
  1243: 00000000003c1800  1056 OBJECT  GLOBAL DEFAULT   29 sys_errlist@GLIBC_2.4
  1244: 00000000003c9478     8 OBJECT  GLOBAL DEFAULT   34 mallwatch@@GLIBC_2.2.5
  1245: 000000000007c4d0   647 FUNC    WEAK   DEFAULT   13 _flushlbf@@GLIBC_2.2.5
  1246: 00000000000acd60    22 FUNC    WEAK   DEFAULT   13 mbsinit@@GLIBC_2.2.5
  1247: 000000000010b3d0    74 FUNC    WEAK   DEFAULT   13 towupper_l@@GLIBC_2.3
  1248: 00000000001165b0    25 FUNC    GLOBAL DEFAULT   13 __strncpy_chk@@GLIBC_2.3.4
  1249: 00000000000cd260     8 FUNC    WEAK   DEFAULT   13 getgid@@GLIBC_2.2.5
  1250: 00000000000559d0   143 FUNC    WEAK   DEFAULT   13 asprintf@@GLIBC_2.2.5
  1251: 00000000000bd990   647 FUNC    WEAK   DEFAULT   13 tzset@@GLIBC_2.2.5
  1252: 00000000000f5a90    96 FUNC    GLOBAL DEFAULT   13 __libc_pwrite@@GLIBC_PRIVATE
  1253: 00000000000e7a40   119 FUNC    WEAK   DEFAULT   13 re_compile_pattern@@GLIBC_2.2.5
  1254: 00000000003c4200     4 OBJECT  GLOBAL DEFAULT   33 re_max_failures@@GLIBC_2.2.5
  1255: 0000000000035070   144 FUNC    WEAK   DEFAULT   13 frexpl@@GLIBC_2.2.5
  1256: 00000000000f6c40    76 FUNC    GLOBAL DEFAULT   13 __lxstat64@@GLIBC_2.2.5
  1257: 0000000000139c70   624 FUNC    GLOBAL DEFAULT   13 svcudp_bufcreate@@GLIBC_2.2.5
  1258: 000000000012f100   444 FUNC    GLOBAL DEFAULT   13 xdrrec_eof@@GLIBC_2.2.5
  1259: 000000000002de20    26 FUNC    GLOBAL DEFAULT   13 isupper@@GLIBC_2.2.5
  1260: 0000000000100bb0  1386 FUNC    GLOBAL DEFAULT   13 vsyslog@@GLIBC_2.2.5
  1261: 00000000000f6de0    33 FUNC    WEAK   DEFAULT   13 fstatfs64@@GLIBC_2.2.5
  1262: 000000000008b5a0   383 FUNC    GLOBAL DEFAULT   13 __strerror_r@@GLIBC_2.2.5
  1263: 0000000000034ba0    18 FUNC    WEAK   DEFAULT   13 finitef@@GLIBC_2.2.5
  1264: 0000000000141170    84 FUNC    WEAK   DEFAULT   13 getutline@@GLIBC_2.2.5
  1265: 000000000007b3a0   339 FUNC    GLOBAL DEFAULT   13 __uflow@@GLIBC_2.2.5
  1266: 00000000001076f0    36 FUNC    WEAK   DEFAULT   13 prlimit64@@GLIBC_2.13
  1267: 000000000008f330   104 IFUNC   GLOBAL DEFAULT   13 __mempcpy@@GLIBC_2.2.5
  1268: 000000000003b8d0    10 FUNC    WEAK   DEFAULT   13 strtol_l@@GLIBC_2.3
  1269: 0000000000034b80    21 FUNC    GLOBAL DEFAULT   13 __isnanf@@GLIBC_2.2.5
  1270: 0000000000034f10    15 FUNC    WEAK   DEFAULT   13 finitel@@GLIBC_2.2.5
  1271: 000000000002cb00    81 FUNC    GLOBAL DEFAULT   13 __nl_langinfo_l@@GLIBC_2.2.5
  1272: 0000000000138c80   333 FUNC    GLOBAL DEFAULT   13 svc_getreq_poll@@GLIBC_2.2.5
  1273: 00000000000f6a20    33 IFUNC   GLOBAL DEFAULT   13 __sched_cpucount@@GLIBC_2.6
  1274: 0000000000114b90    38 FUNC    GLOBAL DEFAULT   13 pthread_attr_setinheritsc@@GLIBC_2.2.5
  1275: 000000000002caf0    16 FUNC    GLOBAL DEFAULT   13 nl_langinfo@@GLIBC_2.2.5
  1276: 00000000003c9848     8 OBJECT  GLOBAL DEFAULT   34 svc_pollfd@@GLIBC_2.2.5
  1277: 00000000000769d0   182 FUNC    WEAK   DEFAULT   13 __vsnprintf@@GLIBC_2.2.5
  1278: 00000000000fde40   122 FUNC    GLOBAL DEFAULT   13 setfsent@@GLIBC_2.2.5
  1279: 0000000000034ed0    55 FUNC    GLOBAL DEFAULT   13 __isnanl@@GLIBC_2.2.5
  1280: 00000000000feee0   141 FUNC    WEAK   DEFAULT   13 hasmntopt@@GLIBC_2.2.5
  1281: 00000000001157e0    42 FUNC    WEAK   DEFAULT   13 clock_getres@@GLIBC_2.17
  1282: 00000000000c8140   365 FUNC    WEAK   DEFAULT   13 opendir@@GLIBC_2.2.5
  1283: 0000000000036880     7 FUNC    GLOBAL DEFAULT   13 __libc_current_sigrtmax@@GLIBC_2.2.5
  1284: 00000000000abfe0   210 FUNC    GLOBAL DEFAULT   13 wcsncat@@GLIBC_2.2.5
  1285: 000000000011acb0   717 FUNC    GLOBAL DEFAULT   13 getnetbyaddr_r@@GLIBC_2.2.5
  1286: 0000000000118770    25 FUNC    GLOBAL DEFAULT   13 __mbsrtowcs_chk@@GLIBC_2.4
  1287: 000000000006dad0   417 FUNC    GLOBAL DEFAULT   13 _IO_fgets@@GLIBC_2.2.5
  1288: 000000000011a7a0   201 FUNC    GLOBAL DEFAULT   13 gethostent@@GLIBC_2.2.5
  1289: 000000000008f200    12 FUNC    WEAK   DEFAULT   13 bzero@@GLIBC_2.2.5
  1290: 00000000003c98e0    32 OBJECT  GLOBAL DEFAULT   34 rpc_createerr@@GLIBC_2.2.5
  1291: 000000000012cf60  1707 FUNC    GLOBAL DEFAULT   13 clnt_broadcast@@GLIBC_2.2.5
  1292: 0000000000035f30    25 FUNC    GLOBAL DEFAULT   13 __sigaddset@@GLIBC_2.2.5
  1293: 00000000003c42e4     4 OBJECT  GLOBAL DEFAULT   33 argp_err_exit_status@@GLIBC_2.2.5
  1294: 00000000000883f0   218 FUNC    GLOBAL DEFAULT   13 mcheck_check_all@@GLIBC_2.2.5
  1295: 0000000000034b50    33 FUNC    GLOBAL DEFAULT   13 __isinff@@GLIBC_2.2.5
  1296: 0000000000114ce0    38 FUNC    GLOBAL DEFAULT   13 pthread_condattr_destroy@@GLIBC_2.2.5
  1297: 00000000003c6f38     8 OBJECT  GLOBAL DEFAULT   34 __environ@@GLIBC_2.2.5
  1298: 00000000000f6db0    33 FUNC    GLOBAL DEFAULT   13 __statfs@@GLIBC_2.2.5
  1299: 000000000010b6a0   378 FUNC    GLOBAL DEFAULT   13 getspnam@@GLIBC_2.2.5
  1300: 0000000000117a60   104 FUNC    GLOBAL DEFAULT   13 __wcscat_chk@@GLIBC_2.4
  1301: 0000000000122fe0    10 FUNC    GLOBAL DEFAULT   13 inet6_option_space@@GLIBC_2.3.3
  1302: 00000000000f6ba0    76 FUNC    GLOBAL DEFAULT   13 __xstat64@@GLIBC_2.2.5
  1303: 00000000000ca800   615 FUNC    WEAK   DEFAULT   13 fgetgrent_r@@GLIBC_2.2.5
  1304: 0000000000107370   134 FUNC    WEAK   DEFAULT   13 clone@@GLIBC_2.2.5
  1305: 000000000002e0f0    17 FUNC    GLOBAL DEFAULT   13 __ctype_b_loc@@GLIBC_2.3
  1306: 0000000000143e20   100 FUNC    GLOBAL DEFAULT   13 sched_getaffinity@GLIBC_2.3.3
  1307: 0000000000034e80    69 FUNC    GLOBAL DEFAULT   13 __isinfl@@GLIBC_2.2.5
  1308: 000000000010b180   121 FUNC    GLOBAL DEFAULT   13 __iswpunct_l@@GLIBC_2.2.5
  1309: 0000000000035c00   174 FUNC    WEAK   DEFAULT   13 __xpg_sigpause@@GLIBC_2.2.5
  1310: 0000000000039770   220 FUNC    GLOBAL DEFAULT   13 getenv@@GLIBC_2.2.5
  1311: 00000000000ea8b0   108 FUNC    GLOBAL DEFAULT   13 sched_getaffinity@@GLIBC_2.3.4
  1312: 000000000006a890   143 FUNC    GLOBAL DEFAULT   13 sscanf@@GLIBC_2.2.5
  1313: 00000000001096e0   487 FUNC    WEAK   DEFAULT   13 profil@@GLIBC_2.2.5
  1314: 00000000000fcff0   170 FUNC    GLOBAL DEFAULT   13 preadv@@GLIBC_2.10
  1315: 000000000003b220    55 FUNC    WEAK   DEFAULT   13 jrand48_r@@GLIBC_2.2.5
  1316: 00000000000cd570   118 FUNC    WEAK   DEFAULT   13 setresuid@@GLIBC_2.2.5
  1317: 00000000000f7060    47 FUNC    GLOBAL DEFAULT   13 __open_2@@GLIBC_2.7
  1318: 00000000001082c0    96 FUNC    WEAK   DEFAULT   13 recvfrom@@GLIBC_2.2.5
  1319: 000000000010a300    11 FUNC    GLOBAL DEFAULT   13 __profile_frequency@@GLIBC_2.2.5
  1320: 00000000000ad750   693 FUNC    WEAK   DEFAULT   13 wcsnrtombs@@GLIBC_2.2.5
  1321: 00000000003c9860   128 OBJECT  GLOBAL DEFAULT   34 svc_fdset@@GLIBC_2.2.5
  1322: 000000000011e970   188 FUNC    GLOBAL DEFAULT   13 ruserok@@GLIBC_2.2.5
  1323: 00000000000895b0    48 FUNC    GLOBAL DEFAULT   13 _obstack_allocated_p@@GLIBC_2.2.5
  1324: 00000000000fb560    36 FUNC    GLOBAL DEFAULT   13 fts_set@@GLIBC_2.2.5
  1325: 000000000013ad20   183 FUNC    GLOBAL DEFAULT   13 xdr_u_longlong_t@@GLIBC_2.2.5
  1326: 00000000000fcd50   127 FUNC    GLOBAL DEFAULT   13 nice@@GLIBC_2.2.5
  1327: 000000000013a4b0   455 FUNC    GLOBAL DEFAULT   13 xdecrypt@@GLIBC_2.2.5
  1328: 00000000000e8190   285 FUNC    WEAK   DEFAULT   13 regcomp@@GLIBC_2.2.5
  1329: 00000000001190c0    94 FUNC    GLOBAL DEFAULT   13 __fortify_fail@@GLIBC_PRIVATE
  1330: 00000000000bf600    33 FUNC    WEAK   DEFAULT   13 getitimer@@GLIBC_2.2.5
  1331: 00000000000f7000    90 FUNC    WEAK   DEFAULT   13 __open@@GLIBC_2.2.5
  1332: 000000000002dda0    26 FUNC    GLOBAL DEFAULT   13 isgraph@@GLIBC_2.2.5
  1333: 00000000003c94f8     8 OBJECT  GLOBAL DEFAULT   34 optarg@@GLIBC_2.2.5
  1334: 0000000000033ec0    85 FUNC    GLOBAL DEFAULT   13 catclose@@GLIBC_2.2.5
  1335: 0000000000136440   682 FUNC    GLOBAL DEFAULT   13 clntudp_bufcreate@@GLIBC_2.2.5
  1336: 000000000011c1c0   386 FUNC    GLOBAL DEFAULT   13 getservbyname@@GLIBC_2.2.5
  1337: 00000000000773d0    39 FUNC    GLOBAL DEFAULT   13 __freading@@GLIBC_2.2.5
  1338: 00000000003c5700     8 OBJECT  GLOBAL DEFAULT   33 stderr@@GLIBC_2.2.5
  1339: 00000000000b6490   100 FUNC    GLOBAL DEFAULT   13 wcwidth@@GLIBC_2.2.5
  1340: 0000000000108bd0    33 FUNC    WEAK   DEFAULT   13 msgctl@@GLIBC_2.2.5
  1341: 0000000000119370    41 FUNC    GLOBAL DEFAULT   13 inet_lnaof@@GLIBC_2.2.5
  1342: 00000000000360b0    52 FUNC    GLOBAL DEFAULT   13 sigdelset@@GLIBC_2.2.5
  1343: 00000000000fcf00    33 FUNC    WEAK   DEFAULT   13 ioctl@@GLIBC_2.2.5
  1344: 00000000000fd810    33 FUNC    GLOBAL DEFAULT   13 syncfs@@GLIBC_2.14
  1345: 0000000000020930     8 FUNC    WEAK   DEFAULT   13 gnu_get_libc_release@@GLIBC_2.2.5
  1346: 00000000000f8350    36 FUNC    GLOBAL DEFAULT   13 fchownat@@GLIBC_2.4
  1347: 00000000000cc200    33 FUNC    GLOBAL DEFAULT   13 alarm@@GLIBC_2.2.5
  1348: 00000000003c5540   224 OBJECT  GLOBAL DEFAULT   33 _IO_2_1_stderr_@@GLIBC_2.2.5
  1349: 0000000000072c90    65 FUNC    GLOBAL DEFAULT   13 _IO_sputbackwc@@GLIBC_2.2.5
  1350: 00000000000868c0   731 FUNC    GLOBAL DEFAULT   13 __libc_pvalloc@@GLIBC_2.2.5
  1351: 0000000000045390    45 FUNC    WEAK   DEFAULT   13 system@@GLIBC_2.2.5
  1352: 00000000001304d0   136 FUNC    GLOBAL DEFAULT   13 xdr_getcredres@@GLIBC_2.2.5
  1353: 00000000000ae010    10 FUNC    GLOBAL DEFAULT   13 __wcstol_l@@GLIBC_2.2.5
  1354: 0000000000104fe0   135 FUNC    GLOBAL DEFAULT   13 err@@GLIBC_2.2.5
  1355: 000000000006a740     7 FUNC    WEAK   DEFAULT   13 vfwscanf@@GLIBC_2.2.5
  1356: 00000000000ff190    28 FUNC    GLOBAL DEFAULT   13 chflags@@GLIBC_2.2.5
  1357: 0000000000107a90    33 FUNC    GLOBAL DEFAULT   13 inotify_init@@GLIBC_2.4
  1358: 0000000000107e80    36 FUNC    GLOBAL DEFAULT   13 timerfd_settime@@GLIBC_2.8
  1359: 000000000011c350   668 FUNC    GLOBAL DEFAULT   13 getservbyname_r@@GLIBC_2.2.5
  1360: 000000000008f830    17 FUNC    GLOBAL DEFAULT   13 ffsll@@GLIBC_2.2.5
  1361: 000000000013afc0   112 FUNC    GLOBAL DEFAULT   13 xdr_bool@@GLIBC_2.2.5
  1362: 000000000002e0d0    32 FUNC    GLOBAL DEFAULT   13 __isctype@@GLIBC_2.3
  1363: 00000000000fc950    33 FUNC    WEAK   DEFAULT   13 setrlimit64@@GLIBC_2.2.5
  1364: 00000000000f6a80   130 FUNC    GLOBAL DEFAULT   13 sched_getcpu@@GLIBC_2.6
  1365: 00000000000cd390   144 FUNC    WEAK   DEFAULT   13 group_member@@GLIBC_2.2.5
  1366: 000000000007b1e0    52 FUNC    GLOBAL DEFAULT   13 _IO_free_backup_area@@GLIBC_2.2.5
  1367: 0000000000101700    33 FUNC    WEAK   DEFAULT   13 munmap@@GLIBC_2.2.5
  1368: 000000000006d8e0   483 FUNC    GLOBAL DEFAULT   13 _IO_fgetpos@@GLIBC_2.2.5
  1369: 00000000000f5e70   133 FUNC    GLOBAL DEFAULT   13 posix_spawnattr_setsigdef@@GLIBC_2.2.5
